Subset,Model,Type,Training Time (s),Accuracy,Precision,Recall,F1-Score,AUCPR,TP,FP,TN,FN
subset_50%_under,CatBoost,SL,0.8751921653747559,0.997471998876444,0.9987278849421091,0.997471998876444,0.9979456926142218,0.3415453047121654,85,131,56733,13
subset_50%_under,Label Propagation,SSL,0.061567068099975586,0.99252133000948,0.9971699024884656,0.99252133000948,0.9947306782633459,0.022062222768395305,28,356,56508,70
subset_50%_under,Label Spreading,SSL,0.058217525482177734,0.99252133000948,0.9971699024884656,0.99252133000948,0.9947306782633459,0.022062222768395305,28,356,56508,70
subset_50%_under,KNN,SL,0.5655107498168945,0.9991222218320986,0.9992262723532876,0.9991222218320986,0.9991627825144278,0.5959914552075479,83,35,56829,15
subset_50%_under,Isolation Forest,UL,1.212831735610962,0.9711210982760436,0.9971994516973118,0.9711210982760436,0.9837165172524214,0.009256752399425892,36,1583,55281,62
subset_50%_under,Local Outlier Factor,UL,0.09560537338256836,0.9802675467855764,0.9974400322412345,0.9802675467855764,0.9884566393768889,0.021021062594233194,47,1073,55791,51
subset_50%_under,Histogram - based outlier detection,UL,0.04003024101257324,0.9830764369228608,0.9973964152500377,0.9830764369228608,0.9898975162628949,0.021655654552168245,44,910,55954,54
subset_50%_under,Copula Based Outlier Detector,UL,0.38036251068115234,0.9724377655278957,0.9980960688118009,0.9724377655278957,0.9844737773508788,0.04317903452933681,83,1555,55309,15
subset_50%_under,KNN Tuned,SL,0.5383560657501221,0.9968048874688389,0.9986660488264666,0.9968048874688389,0.9975206395715792,0.2995523897920973,87,171,56693,11
subset_50%_under,Isolation Forest Tuned,UL,1.1460533142089844,0.9372213054316914,0.9975973793814712,0.9372213054316914,0.9659493800168651,0.010876865125657048,60,3538,53326,38
subset_50%_under,Local Outlier Factor Tuned,UL,0.08270478248596191,0.996278220568098,0.9966541419088759,0.996278220568098,0.9964656567303527,0.002433084641461655,3,117,56747,95
subset_50%_under,Histogram- based outlier detection Tuned,UL,0.03666186332702637,0.9137846283487238,0.9976493816937412,0.9137846283487238,0.9532982226980001,0.009055889026131456,64,4877,51987,34
subset_50%_under,Random Forest Tuned,SL,0.024532079696655273,0.9926617745163442,0.9983681464033684,0.9926617745163442,0.9950992400801669,0.15360373130318666,86,406,56458,12
subset_50%_under,Multi-layer Perceptron Tuned,SL,0.30176782608032227,0.9041817351918823,0.9981916148542818,0.9041817351918823,0.9480169597851512,0.015683859162755585,92,5452,51412,6
subset_50%_under,XGBoost Tuned,SL,0.030531883239746094,0.9914328850812822,0.9983898147154813,0.9914328850812822,0.9944380400405133,0.14245823002135766,89,479,56385,9
subset_50%_under,LightGBM Tuned,SL,0.040084123611450195,0.8045714686984305,0.9978114695114889,0.8045714686984305,0.8900325817483073,0.005655199285545141,76,11110,45754,22
subset_50%_under,CatBoost Tuned,SL,0.10769128799438477,0.9952424423299744,0.9984565267853802,0.9952424423299744,0.9965540760013774,0.21138947290167512,84,257,56607,14
subset_50%_under,Label Propagation Tuned,SSL,0.024599313735961914,0.99626066500474,0.9985636947086997,0.99626066500474,0.9971704520718773,0.25891064266021,85,200,56664,13
subset_50%_under,Label Spreading Tuned,SSL,0.023023366928100586,0.9963308872581721,0.9985710149990751,0.9963308872581721,0.997213745328986,0.26259295469347066,85,196,56668,13
subset_15%_over,Random Forest,SL,0.7069048881530762,0.9993153330290369,0.9992773857252124,0.9993153330290369,0.9992870079963375,0.6202182834661376,71,12,56852,27
subset_15%_over,Multi-layer Perceptron,SL,1.0664658546447754,0.9992802219023208,0.9992427406822263,0.9992802219023208,0.999254697147037,0.6056360650365972,71,14,56850,27
subset_15%_over,XGBoost,SL,0.08133745193481445,0.9989291106351603,0.998968844888482,0.9989291106351603,0.9989475412860542,0.4903671003078485,71,34,56830,27
subset_15%_over,LightGBM,SL,0.09411120414733887,0.9984902215512096,0.9982360602681146,0.9984902215512096,0.9983206103563163,0.22638359509229197,37,25,56839,61
subset_15%_over,CatBoost,SL,2.1652238368988037,0.9992626663389628,0.9992154329787769,0.9992626663389628,0.999225443764056,0.5903225852680878,68,12,56852,30
subset_15%_over,Label Propagation,SSL,10.24015188217163,0.9986131104947158,0.998430093908018,0.9986131104947158,0.9982196665202949,0.20124108146198064,23,4,56860,75
subset_15%_over,Label Spreading,SSL,10.41038990020752,0.9986131104947158,0.998430093908018,0.9986131104947158,0.9982196665202949,0.20124108146198064,23,4,56860,75
subset_15%_over,KNN,SL,0.6918890476226807,0.9992802219023208,0.9992697089393423,0.9992802219023208,0.999274637265193,0.6207943856591828,76,19,56845,22
subset_15%_over,Isolation Forest,UL,1.311657428741455,0.9507390892173729,0.9977102968676378,0.9507390892173729,0.9731172163894101,0.01577039944633261,65,2773,54091,33
subset_15%_over,Local Outlier Factor,UL,0.2521481513977051,0.9560584249148555,0.9980787595380709,0.9560584249148555,0.975928204325009,0.028228677226305045,84,2489,54375,14
subset_15%_over,Histogram - based outlier detection,UL,0.03402304649353027,0.983778659457182,0.9972640751357799,0.983778659457182,0.9902388506533365,0.016592431314953096,37,863,56001,61
subset_15%_over,Copula Based Outlier Detector,UL,0.42696547508239746,0.9636775394122398,0.9980353666877918,0.9636775394122398,0.979912361429569,0.03168568301676615,81,2052,54812,17
subset_15%_over,KNN Tuned,SL,0.6456873416900635,0.9992802219023208,0.9992697089393423,0.9992802219023208,0.999274637265193,0.6207943856591828,76,19,56845,22
subset_15%_over,Isolation Forest Tuned,UL,1.5451440811157227,0.9753168779186124,0.9975925197993658,0.9753168779186124,0.9859197820845664,0.023272544928642818,56,1364,55500,42
subset_15%_over,Local Outlier Factor Tuned,UL,0.27751755714416504,0.9815842140374285,0.9981392560192652,0.9815842140374285,0.9892234701299072,0.06319611623223877,83,1034,55830,15
subset_15%_over,Histogram- based outlier detection Tuned,UL,0.04262137413024902,0.9803377690390085,0.997266907485384,0.9803377690390085,0.9884705543145155,0.0144729092819471,38,1060,55804,60
subset_15%_over,Random Forest Tuned,SL,0.07635807991027832,0.9991222218320986,0.9990513445717297,0.9991222218320986,0.999023610672277,0.4986153237207744,55,7,56857,43
subset_15%_over,Multi-layer Perceptron Tuned,SL,2.088942766189575,0.9991222218320986,0.9991709255292194,0.9991222218320986,0.999143488532923,0.5751810432399497,78,30,56834,20
subset_15%_over,XGBoost Tuned,SL,0.1296672821044922,0.9989291106351603,0.998968844888482,0.9989291106351603,0.9989475412860542,0.4903671003078485,71,34,56830,27
subset_15%_over,LightGBM Tuned,SL,0.22689127922058105,0.9993328885923949,0.9993328885923949,0.9993328885923949,0.9993328885923949,0.6501669584526573,79,19,56845,19
subset_15%_over,CatBoost Tuned,SL,0.17235732078552246,0.9990695551420246,0.9990469475639705,0.9990695551420246,0.9990573969968012,0.5228922581444928,69,24,56840,29
subset_15%_over,Label Propagation Tuned,SSL,3.295431613922119,0.9992802219023208,0.9992470151477704,0.9992802219023208,0.9992588578998349,0.6084789639998774,72,15,56849,26
subset_15%_over,Label Spreading Tuned,SSL,3.5343754291534424,0.9992802219023208,0.9992470151477704,0.9992802219023208,0.9992588578998349,0.6084789639998774,72,15,56849,26
subset_20%_over,Random Forest,SL,1.9257664680480957,0.9991573329588147,0.99909826625945,0.9991573329588147,0.9991147928732069,0.5394823948153047,65,15,56849,33
subset_20%_over,Multi-layer Perceptron,SL,0.9607028961181641,0.998735999438222,0.9989308709825844,0.998735999438222,0.9988148438356209,0.46815428199867093,76,50,56814,22
subset_20%_over,XGBoost,SL,0.14803743362426758,0.9984375548611355,0.9988241987245711,0.9984375548611355,0.9985883325359273,0.4176100461408634,77,68,56796,21
subset_20%_over,LightGBM,SL,0.08634281158447266,0.9980864435939749,0.99828753086155,0.9980864435939749,0.9981788583302026,0.2508153190803274,54,65,56799,44
subset_20%_over,CatBoost,SL,2.3726487159729004,0.9991046662687406,0.9991385594744534,0.9991046662687406,0.9991200755014551,0.5617078939196297,76,29,56835,22
subset_20%_over,Label Propagation,SSL,14.137895107269287,0.9980513324672589,0.9976344719830013,0.9980513324672589,0.997809634519929,0.09280750087343635,23,36,56828,75
subset_20%_over,Label Spreading,SSL,14.273736000061035,0.9980513324672589,0.9976344719830013,0.9980513324672589,0.997809634519929,0.09280750087343635,23,36,56828,75
subset_20%_over,KNN,SL,0.738584041595459,0.9975773322565921,0.9985737024503349,0.9975773322565921,0.9979689694753372,0.3073590115095229,76,116,56748,22
subset_20%_over,Isolation Forest,UL,1.245880365371704,0.9511604227379656,0.9977298997815476,0.9511604227379656,0.9733397988887945,0.016346216802967103,66,2750,54114,32
subset_20%_over,Local Outlier Factor,UL,0.3277256488800049,0.9463150872511499,0.9981233114076797,0.9463150872511499,0.9707935010939978,0.0248372381521237,87,3047,53817,11
subset_20%_over,Histogram - based outlier detection,UL,0.04200172424316406,0.9658017625785611,0.9976610814226146,0.9658017625785611,0.9809953559582657,0.019903809269755178,61,1911,54953,37
subset_20%_over,Copula Based Outlier Detector,UL,0.4884350299835205,0.9359046381798392,0.9980367089108602,0.9359046381798392,0.9652527692392152,0.019165166837664574,83,3636,53228,15
subset_20%_over,KNN Tuned,SL,0.6751804351806641,0.9982971103542713,0.9987588915262282,0.9982971103542713,0.9984779446027354,0.39070923901774474,76,75,56789,22
subset_20%_over,Isolation Forest Tuned,UL,1.557274580001831,0.9809873248832555,0.9975783522561356,0.9809873248832555,0.9888453228785801,0.02799577693854585,54,1039,55825,44
subset_20%_over,Local Outlier Factor Tuned,UL,0.3060302734375,0.9817246585442927,0.9981210320064797,0.9817246585442927,0.989294240417299,0.06226123670836186,82,1025,55839,16
subset_20%_over,Histogram- based outlier detection Tuned,UL,0.04900503158569336,0.9448755310557916,0.9976833125158469,0.9448755310557916,0.9700195313629457,0.013781721446711423,64,3106,53758,34
subset_20%_over,Random Forest Tuned,SL,0.18681883811950684,0.9991748885221726,0.9991293644342147,0.9991748885221726,0.9991456284368472,0.5556287077170674,68,17,56847,30
subset_20%_over,Multi-layer Perceptron Tuned,SL,3.439455986022949,0.9964186650749622,0.9984396215756919,0.9964186650749622,0.997231827647658,0.23730390765289042,78,184,56680,20
subset_20%_over,XGBoost Tuned,SL,0.21946382522583008,0.9990871107053826,0.9991483214705161,0.9990871107053826,0.9991133958836201,0.5647295899313536,78,32,56832,20
subset_20%_over,LightGBM Tuned,SL,0.19995617866516113,0.998735999438222,0.9989308709825844,0.998735999438222,0.9988148438356209,0.46815428199867093,76,50,56814,22
subset_20%_over,CatBoost Tuned,SL,0.2022862434387207,0.9989817773252344,0.9990977052162701,0.9989817773252344,0.999028827716736,0.5400257037494615,79,39,56825,19
subset_20%_over,Label Propagation Tuned,SSL,4.554060459136963,0.9967873319054809,0.9984642572365809,0.9967873319054809,0.9974574242521165,0.25350674214432617,77,162,56702,21
subset_20%_over,Label Spreading Tuned,SSL,4.84495997428894,0.9978757768336786,0.9986588173326033,0.9978757768336786,0.9981801542269672,0.34217657643503835,77,100,56764,21
subset_30%_over,Random Forest,SL,1.7197697162628174,0.9992977774656788,0.9992728688209688,0.9992977774656788,0.9992828612572724,0.6212830115251278,74,16,56848,24
subset_30%_over,Multi-layer Perceptron,SL,0.9298820495605469,0.9992977774656788,0.9992783562890133,0.9992977774656788,0.9992867082642128,0.6242946386493375,75,17,56847,23
subset_30%_over,XGBoost,SL,0.11981320381164551,0.9991046662687406,0.9991489069948404,0.9991046662687406,0.9991242845065608,0.5657892275781822,77,30,56834,21
subset_30%_over,LightGBM,SL,0.09569454193115234,0.9992977774656788,0.9993129012118609,0.9992977774656788,0.9993047873414295,0.6405721025814209,80,22,56842,18
subset_30%_over,CatBoost,SL,5.3476176261901855,0.9993153330290369,0.9993053735261315,0.9993153330290369,0.9993100208132323,0.6372107720936765,77,18,56846,21
subset_30%_over,Label Propagation,SSL,22.822248220443726,0.9987008883115059,0.9985207810071345,0.9987008883115059,0.9984007014669197,0.2562958191246725,30,6,56858,68
subset_30%_over,Label Spreading,SSL,23.762925386428833,0.9987008883115059,0.9985207810071345,0.9987008883115059,0.9984007014669197,0.2562958191246725,30,6,56858,68
subset_30%_over,KNN,SL,0.7737669944763184,0.9989993328885924,0.9991200397290448,0.9989993328885924,0.9990476598607482,0.5491069450898529,80,39,56825,18
subset_30%_over,Isolation Forest,UL,1.2998948097229004,0.9566904251957445,0.9975108891203158,0.9566904251957445,0.9762342657696603,0.012785001122358135,54,2423,54441,44
subset_30%_over,Local Outlier Factor,UL,0.43249011039733887,0.9595344264597451,0.998160182375909,0.9595344264597451,0.9777539668113119,0.033335609415898915,88,2295,54569,10
subset_30%_over,Histogram - based outlier detection,UL,0.03950762748718262,0.9892911063516028,0.9972675229224532,0.9892911063516028,0.9930793279444678,0.022583663721796324,35,547,56317,63
subset_30%_over,Copula Based Outlier Detector,UL,0.5740277767181396,0.9886415505073558,0.9976607318833962,0.9886415505073558,0.9928221752060503,0.04759456591449462,55,604,56260,43
subset_30%_over,KNN Tuned,SL,0.7562768459320068,0.9992451107756047,0.9992743311432305,0.9992451107756047,0.999258102873776,0.6222790710831073,80,25,56839,18
subset_30%_over,Isolation Forest Tuned,UL,1.5960626602172852,0.9840244373441944,0.9974021033186719,0.9840244373441944,0.9903867468555585,0.02289811380001833,44,856,56008,54
subset_30%_over,Local Outlier Factor Tuned,UL,0.4467165470123291,0.9850953267090341,0.9982260881214934,0.9850953267090341,0.9910625928909921,0.08197598393808836,86,837,56027,12
subset_30%_over,Histogram- based outlier detection Tuned,UL,0.04550671577453613,0.9834977704434535,0.9973015161186721,0.9834977704434535,0.9901001905897114,0.017905787111238122,39,881,55983,59
subset_30%_over,Random Forest Tuned,SL,0.1650242805480957,0.9992451107756047,0.9992150032180541,0.9992451107756047,0.9992269748592929,0.5948155365986961,72,17,56847,26
subset_30%_over,Multi-layer Perceptron Tuned,SL,2.8310933113098145,0.9990695551420246,0.9992211267940968,0.9990695551420246,0.9991257720473076,0.5900241406910013,85,40,56824,13
subset_30%_over,XGBoost Tuned,SL,0.22404861450195312,0.9991046662687406,0.9991489069948404,0.9991046662687406,0.9991242845065608,0.5657892275781822,77,30,56834,21
subset_30%_over,LightGBM Tuned,SL,0.1694786548614502,0.9991924440855307,0.999237902928065,0.9991924440855307,0.999212009450289,0.6050023191124778,80,28,56836,18
subset_30%_over,CatBoost Tuned,SL,0.5138845443725586,0.9993153330290369,0.9993053735261315,0.9993153330290369,0.9993100208132323,0.6372107720936765,77,18,56846,21
subset_30%_over,Label Propagation Tuned,SSL,7.514646768569946,0.9946982198658755,0.998360451251737,0.9946982198658755,0.9962230758275077,0.18321915384439996,81,285,56579,17
subset_30%_over,Label Spreading Tuned,SSL,8.494849681854248,0.9946806643025174,0.9983594084758596,0.9946806643025174,0.9962129620458886,0.18272073229326288,81,286,56578,17
subset_50%_over,Random Forest,SL,4.573556661605835,0.9992977774656788,0.9992728688209688,0.9992977774656788,0.9992828612572724,0.6212830115251278,74,16,56848,24
subset_50%_over,Multi-layer Perceptron,SL,1.341747522354126,0.9991046662687406,0.999109269102374,0.9991046662687406,0.9991069347530497,0.5497070812092857,73,26,56838,25
subset_50%_over,XGBoost,SL,0.28676509857177734,0.9991573329588147,0.9991943821042143,0.9991573329588147,0.9991738262019102,0.5860268910130212,78,28,56836,20
subset_50%_over,LightGBM,SL,0.10550928115844727,0.9986482216214319,0.9987406157244617,0.9986482216214319,0.9986901853075357,0.40100303561157163,66,45,56819,32
subset_50%_over,CatBoost,SL,6.513922691345215,0.9992099996488887,0.9992498188034789,0.9992099996488887,0.9992273098587301,0.6106535931215622,80,27,56837,18
subset_50%_over,Label Propagation,SSL,43.66571640968323,0.9985604438046417,0.9983482119021712,0.9985604438046417,0.9984202017670032,0.2608955341491318,41,25,56839,57
subset_50%_over,Label Spreading,SSL,46.530547857284546,0.9985604438046417,0.9983482119021712,0.9985604438046417,0.9984202017670032,0.2608955341491318,41,25,56839,57
subset_50%_over,KNN,SL,0.9666900634765625,0.9984551104244935,0.9988640512899852,0.9984551104244935,0.9986117716463924,0.4306286467131793,79,69,56795,19
subset_50%_over,Isolation Forest,UL,1.2804358005523682,0.9639759839893263,0.9972782258124699,0.9639759839893263,0.980021398189254,0.00942554983463442,41,1995,54869,57
subset_50%_over,Local Outlier Factor,UL,0.644411563873291,0.9551806467469541,0.9980395017447694,0.9551806467469541,0.9754657106913933,0.026478767936202366,82,2537,54327,16
subset_50%_over,Histogram - based outlier detection,UL,0.04650712013244629,0.9934868859941716,0.9973227167688603,0.9934868859941716,0.9952825173302988,0.035715692029538254,34,307,56557,64
subset_50%_over,Copula Based Outlier Detector,UL,0.7370643615722656,0.9877111056493802,0.9976295568650558,0.9877111056493802,0.9923318243492935,0.042681039211438204,54,656,56208,44
subset_50%_over,KNN Tuned,SL,0.9464364051818848,0.9988413328183702,0.9990104984460066,0.9988413328183702,0.9989090502233675,0.5010094391144285,78,46,56818,20
subset_50%_over,Isolation Forest Tuned,UL,1.7389039993286133,0.9891331062813805,0.9971643851039939,0.9891331062813805,0.9929749613563311,0.017000445209185425,30,551,56313,68
subset_50%_over,Local Outlier Factor Tuned,UL,0.6655435562133789,0.9886942171974299,0.9981550907028348,0.9886942171974299,0.9929386572538338,0.09281759001152041,80,626,56238,18
subset_50%_over,Histogram- based outlier detection Tuned,UL,0.04750776290893555,0.9883431059302693,0.9973178799480077,0.9883431059302693,0.9925997886712555,0.0240045703708758,38,604,56260,60
subset_50%_over,Random Forest Tuned,SL,0.44175028800964355,0.9992099996488887,0.999158579287099,0.9992099996488887,0.9991725447013237,0.5660519070194026,67,14,56850,31
subset_50%_over,Multi-layer Perceptron Tuned,SL,4.510560512542725,0.9983322214809873,0.9989267309061682,0.9983322214809873,0.9985488411269351,0.4416922330776566,85,82,56782,13
subset_50%_over,XGBoost Tuned,SL,0.4960448741912842,0.9990519995786665,0.9991499685279147,0.9990519995786665,0.9990917937222525,0.5632998143557859,80,36,56828,18
subset_50%_over,LightGBM Tuned,SL,0.25394558906555176,0.9989291106351603,0.9989130630714486,0.9989291106351603,0.9989208017847995,0.4684457737310015,66,29,56835,32
subset_50%_over,CatBoost Tuned,SL,0.6166462898254395,0.9989115550718023,0.9991006777211346,0.9989115550718023,0.9989836533949719,0.5363140522790346,82,46,56818,16
subset_50%_over,Label Propagation Tuned,SSL,15.621545791625977,0.9970857764825674,0.9986060906916833,0.9970857764825674,0.9976757332994303,0.29602332391872493,82,150,56714,16
subset_50%_over,Label Spreading Tuned,SSL,18.025086164474487,0.9971559987359995,0.998616778759808,0.9971559987359995,0.9977214268846424,0.30121178768898804,82,146,56718,16
subset_15%_hybrid,Random Forest,SL,0.6613242626190186,0.9992451107756047,0.9992096877474856,0.9992451107756047,0.9992227046266559,0.5917242934314034,71,16,56848,27
subset_15%_hybrid,Multi-layer Perceptron,SL,0.5958662033081055,0.9992802219023208,0.9992916762561352,0.9992802219023208,0.9992856378717029,0.6308649761927902,79,22,56842,19
subset_15%_hybrid,XGBoost,SL,0.06957364082336426,0.9989291106351603,0.998968844888482,0.9989291106351603,0.9989475412860542,0.4903671003078485,71,34,56830,27
subset_15%_hybrid,LightGBM,SL,0.09611058235168457,0.9990695551420246,0.999055721418606,0.9990695551420246,0.9990623359769567,0.526807345247709,70,25,56839,28
subset_15%_hybrid,CatBoost,SL,2.655104637145996,0.9992626663389628,0.9992553651044933,0.9992626663389628,0.9992588721331824,0.6143318006251691,76,20,56844,22
subset_15%_hybrid,Label Propagation,SSL,10.535152196884155,0.9986131104947158,0.998430093908018,0.9986131104947158,0.9982196665202949,0.20124108146198064,23,4,56860,75
subset_15%_hybrid,Label Spreading,SSL,10.698081493377686,0.9986131104947158,0.998430093908018,0.9986131104947158,0.9982196665202949,0.20124108146198064,23,4,56860,75
subset_15%_hybrid,KNN,SL,0.726525068283081,0.9992802219023208,0.9992697089393423,0.9992802219023208,0.999274637265193,0.6207943856591828,76,19,56845,22
subset_15%_hybrid,Isolation Forest,UL,1.4305975437164307,0.9415048628910502,0.9975645236114038,0.9415048628910502,0.9682289276801365,0.010948948090215125,58,3292,53572,40
subset_15%_hybrid,Local Outlier Factor,UL,0.2633516788482666,0.9560584249148555,0.9980787595380709,0.9560584249148555,0.975928204325009,0.028228677226305045,84,2489,54375,14
subset_15%_hybrid,Histogram - based outlier detection,UL,0.03904867172241211,0.9826199922755521,0.9972773930813126,0.9826199922755521,0.9896452197903337,0.01627512499729886,38,930,55934,60
subset_15%_hybrid,Copula Based Outlier Detector,UL,0.6090574264526367,0.9697517643341175,0.9980120416665342,0.9697517643341175,0.983072501070044,0.03605070291041373,79,1704,55160,19
subset_15%_hybrid,KNN Tuned,SL,0.7345201969146729,0.9992802219023208,0.9992697089393423,0.9992802219023208,0.999274637265193,0.6207943856591828,76,19,56845,22
subset_15%_hybrid,Isolation Forest Tuned,UL,1.5997991561889648,0.9777746567887363,0.9975253074688971,0.9777746567887363,0.9871815750607368,0.022499251460612282,52,1220,55644,46
subset_15%_hybrid,Local Outlier Factor Tuned,UL,0.23978924751281738,0.9812331027702679,0.9981369112357685,0.9812331027702679,0.9890408402872354,0.062089119173630705,83,1054,55810,15
subset_15%_hybrid,Histogram- based outlier detection Tuned,UL,0.04301023483276367,0.9796882131947614,0.9972835115571782,0.9796882131947614,0.9881386830798237,0.014686093245393059,39,1098,55766,59
subset_15%_hybrid,Random Forest Tuned,SL,0.06856083869934082,0.9992275552122467,0.9991884651074208,0.9992275552122467,0.9992024075431775,0.5818869046112342,70,16,56848,28
subset_15%_hybrid,Multi-layer Perceptron Tuned,SL,2.078158140182495,0.9992802219023208,0.9992997949859818,0.9992802219023208,0.9992891585431679,0.6343560239169455,80,23,56841,18
subset_15%_hybrid,XGBoost Tuned,SL,0.11113238334655762,0.9989291106351603,0.998968844888482,0.9989291106351603,0.9989475412860542,0.4903671003078485,71,34,56830,27
subset_15%_hybrid,LightGBM Tuned,SL,0.23852300643920898,0.9991924440855307,0.99917678700602,0.9991924440855307,0.9991840462457875,0.5789234744074419,73,21,56843,25
subset_15%_hybrid,CatBoost Tuned,SL,0.2099766731262207,0.9991924440855307,0.9992008571713907,0.9991924440855307,0.9991965155498644,0.5897739774959174,76,24,56840,22
subset_15%_hybrid,Label Propagation Tuned,SSL,3.5604302883148193,0.9992802219023208,0.9992766086817296,0.9992802219023208,0.9992783794818989,0.6240800070367042,77,20,56844,21
subset_15%_hybrid,Label Spreading Tuned,SSL,3.6624550819396973,0.9992802219023208,0.9992766086817296,0.9992802219023208,0.9992783794818989,0.6240800070367042,77,20,56844,21
subset_20%_hybrid,Random Forest,SL,1.7941434383392334,0.9992626663389628,0.9992260221436627,0.9992626663389628,0.9992386617457604,0.5985992968409468,71,15,56849,27
subset_20%_hybrid,Multi-layer Perceptron,SL,0.8397276401519775,0.9985428882412837,0.9988799134635047,0.9985428882412837,0.9986736917649471,0.440646378310148,78,63,56801,20
subset_20%_hybrid,XGBoost,SL,0.14125776290893555,0.9988588883817282,0.9990055675533899,0.9988588883817282,0.9989186943572882,0.5003686668305186,77,44,56820,21
subset_20%_hybrid,LightGBM,SL,0.08607101440429688,0.9989115550718023,0.9990075350375298,0.9989115550718023,0.998952551889765,0.5038946479894582,75,39,56825,23
subset_20%_hybrid,CatBoost,SL,2.872321367263794,0.9989642217618764,0.9990880201572181,0.9989642217618764,0.9990142444172656,0.535490475614624,79,40,56824,19
subset_20%_hybrid,Label Propagation,SSL,14.18301773071289,0.9977704434535304,0.9975428714162299,0.9977704434535304,0.9976509641988055,0.08201005005435331,25,54,56810,73
subset_20%_hybrid,Label Spreading,SSL,14.560319423675537,0.9977704434535304,0.9975428714162299,0.9977704434535304,0.9976509641988055,0.08201005005435331,25,54,56810,73
subset_20%_hybrid,KNN,SL,0.7207968235015869,0.9973666654962958,0.9985335612724713,0.9973666654962958,0.9978275786395703,0.28930178862036726,76,128,56736,22
subset_20%_hybrid,Isolation Forest,UL,1.374023675918579,0.940153084512482,0.9976965341410386,0.940153084512482,0.9675130658095121,0.013108320774179992,65,3376,53488,33
subset_20%_hybrid,Local Outlier Factor,UL,0.3105900287628174,0.9462448649977178,0.9981232353678403,0.9462448649977178,0.970756314536532,0.0248058243510336,87,3051,53813,11
subset_20%_hybrid,Histogram - based outlier detection,UL,0.04014301300048828,0.9656262069449809,0.997660690742582,0.9656262069449809,0.9809040575916895,0.01980666369243173,61,1921,54943,37
subset_20%_hybrid,Copula Based Outlier Detector,UL,0.5516977310180664,0.9359748604332713,0.9980367713804794,0.9359748604332713,0.9652903146921862,0.019185518744407284,83,3632,53232,15
subset_20%_hybrid,KNN Tuned,SL,0.7145426273345947,0.9978757768336786,0.9986399734775617,0.9978757768336786,0.9981746271732655,0.33717922530932853,76,99,56765,22
subset_20%_hybrid,Isolation Forest Tuned,UL,1.6501753330230713,0.9820757698114533,0.9976229547448892,0.9820757698114533,0.9894130583064565,0.031655208057172445,56,979,55885,42
subset_20%_hybrid,Local Outlier Factor Tuned,UL,0.31385064125061035,0.9796882131947614,0.9981083493214021,0.9796882131947614,0.9882357858246501,0.05638247928188805,82,1141,55723,16
subset_20%_hybrid,Histogram- based outlier detection Tuned,UL,0.0410466194152832,0.9447526421122854,0.9976831538637154,0.9447526421122854,0.9699544409814933,0.013752670824725975,64,3113,53751,34
subset_20%_hybrid,Random Forest Tuned,SL,0.18628597259521484,0.9990168884519505,0.9989166001830432,0.9990168884519505,0.9989281827030688,0.4546864618534468,55,13,56851,43
subset_20%_hybrid,Multi-layer Perceptron Tuned,SL,4.050199031829834,0.9963133316948141,0.9984887823951033,0.9963133316948141,0.9971825897007317,0.24463778615313297,81,193,56671,17
subset_20%_hybrid,XGBoost Tuned,SL,0.20888924598693848,0.9989817773252344,0.9990851834350044,0.9989817773252344,0.9990245191831603,0.5355375996556194,78,38,56826,20
subset_20%_hybrid,LightGBM Tuned,SL,0.21560883522033691,0.99875355500158,0.9989538044241135,0.99875355500158,0.9988337224982701,0.47674661958642417,77,50,56814,21
subset_20%_hybrid,CatBoost Tuned,SL,0.2476329803466797,0.9985604438046417,0.9989028898850353,0.9985604438046417,0.9986921245412516,0.44881012943188536,79,63,56801,19
subset_20%_hybrid,Label Propagation Tuned,SSL,4.666501522064209,0.9966819985253327,0.9984506437954144,0.9966819985253327,0.9973908517118976,0.24730744234072266,77,168,56696,21
subset_20%_hybrid,Label Spreading Tuned,SSL,5.257372140884399,0.9978757768336786,0.9986588173326033,0.9978757768336786,0.9981801542269672,0.34217657643503835,77,100,56764,21
subset_30%_hybrid,Random Forest,SL,1.6649887561798096,0.9993328885923949,0.9993095379727214,0.9993328885923949,0.9993187181944088,0.638158879998051,75,15,56849,23
subset_30%_hybrid,Multi-layer Perceptron,SL,0.9517836570739746,0.9993153330290369,0.999342216977619,0.9993153330290369,0.9993271165599363,0.6537308404228636,82,23,56841,16
subset_30%_hybrid,XGBoost,SL,0.13241791725158691,0.9991046662687406,0.9991489069948404,0.9991046662687406,0.9991242845065608,0.5657892275781822,77,30,56834,21
subset_30%_hybrid,LightGBM,SL,0.0925745964050293,0.9989817773252344,0.99914940075617,0.9989817773252344,0.9990452908675836,0.5581674474769335,83,43,56821,15
subset_30%_hybrid,CatBoost,SL,6.482908010482788,0.9992977774656788,0.9992908413546764,0.9992977774656788,0.9992941639363643,0.630577000163852,77,19,56845,21
subset_30%_hybrid,Label Propagation,SSL,23.0122013092041,0.998718443874864,0.9985460465631685,0.998718443874864,0.9984292506289304,0.2662065592038958,31,6,56858,67
subset_30%_hybrid,Label Spreading,SSL,24.108938694000244,0.998718443874864,0.9985460465631685,0.998718443874864,0.9984292506289304,0.2662065592038958,31,6,56858,67
subset_30%_hybrid,KNN,SL,0.8418617248535156,0.9989993328885924,0.9991200397290448,0.9989993328885924,0.9990476598607482,0.5491069450898529,80,39,56825,18
